figure_key,series,seq,source,draw_index,x_pt,y_pt,x_px600,y_px600,marker_w_pt,marker_h_pt,deflection_in,load_kips
report_fig5-20,NON-00BS_center,83,polyline_vertex,27,416.16,155.94,3468.0,1299.5,,,7.7899,159.198
report_fig5-20,NON-00BS_center,84,polyline_vertex,27,423.66,158.22,3530.5,1318.5,,,8.0325,156.095
report_fig5-20,NON-00BS_center,85,polyline_vertex,27,439.38,161.94,3661.5,1349.5,,,8.541,151.033
report_fig5-20,NON-00BS_center,86,polyline_vertex,27,455.16,165.72,3793.0,1381.0,,,9.0515,145.889
report_fig5-20,NON-00BS_center,87,polyline_vertex,27,470.88,169.44,3924.0,1412.0,,,9.56,140.826
report_fig5-20,NON-00BS_center,88,polyline_vertex,27,485.88,173.22,4049.0,1443.5,,,10.0452,135.683
report_fig5-20,theory_noncomposite_solid,1,polyline_vertex,28,175.44,272.94,1462.0,2274.5,,,0.0033,-0.019
report_fig5-20,theory_noncomposite_solid,2,polyline_vertex,28,181.44,264.66,1512.0,2205.5,,,0.1974,11.248
report_fig5-20,theory_noncomposite_solid,3,polyline_vertex,28,187.44,255.66,1562.0,2130.5,,,0.3915,23.496
report_fig5-20,theory_noncomposite_solid,4,polyline_vertex,28,194.16,247.44,1618.0,2062.0,,,0.6089,34.682
report_fig5-20,theory_noncomposite_solid,5,polyline_vertex,28,200.16,238.44,1668.0,1987.0,,,0.803,46.929
report_fig5-20,theory_noncomposite_solid,6,polyline_vertex,28,206.16,230.16,1718.0,1918.0,,,0.997,58.197
report_fig5-20,theory_noncomposite_solid,7,polyline_vertex,28,212.16,221.16,1768.0,1843.0,,,1.1911,70.444
report_fig5-20,theory_noncomposite_solid,8,polyline_vertex,28,218.94,212.94,1824.5,1774.5,,,1.4104,81.63
report_fig5-20,theory_noncomposite_solid,9,polyline_vertex,28,224.94,203.94,1874.5,1699.5,,,1.6045,93.878
report_fig5-20,theory_noncomposite_solid,10,polyline_vertex,28,230.94,195.72,1924.5,1631.0,,,1.7986,105.064
report_fig5-20,theory_noncomposite_solid,11,polyline_vertex,28,236.94,186.72,1974.5,1556.0,,,1.9927,117.311
report_fig5-20,theory_noncomposite_solid,12,polyline_vertex,28,243.66,178.44,2030.5,1487.0,,,2.2101,128.579
report_fig5-20,theory_noncomposite_solid,13,polyline_vertex,28,249.66,169.44,2080.5,1412.0,,,2.4041,140.826
report_fig5-20,theory_noncomposite_solid,14,polyline_vertex,28,255.66,161.22,2130.5,1343.5,,,2.5982,152.012
report_fig5-20,theory_noncomposite_solid,15,polyline_vertex,28,260.16,155.22,2168.0,1293.5,,,2.7438,160.177
report_fig5-20,theory_noncomposite_solid,16,polyline_vertex,28,268.44,155.22,2237.0,1293.5,,,3.0116,160.177
report_fig5-20,theory_noncomposite_solid,17,polyline_vertex,28,274.44,155.22,2287.0,1293.5,,,3.2057,160.177
report_fig5-20,theory_noncomposite_solid,18,polyline_vertex,28,280.44,155.22,2337.0,1293.5,,,3.3998,160.177
report_fig5-20,theory_noncomposite_solid,19,polyline_vertex,28,484.38,155.22,4036.5,1293.5,,,9.9967,160.177
report_fig5-20,theory_composite_dashed_dash_start,1,dash_bbox_corner,29,174.66,272.94,1455.5,2274.5,2.28,3.0,-0.0219,-0.019
report_fig5-20,theory_composite_dashed_dash_end,1,dash_bbox_corner,29,176.94,269.94,1474.5,2249.5,2.28,3.0,0.0519,4.063
report_fig5-20,theory_composite_dashed_dash_start,2,dash_bbox_corner,30,177.66,264.66,1480.5,2205.5,3.0,3.72,0.0752,11.248
report_fig5-20,theory_composite_dashed_dash_end,2,dash_bbox_corner,30,180.66,260.94,1505.5,2174.5,3.0,3.72,0.1722,16.311
report_fig5-20,theory_composite_dashed_dash_start,3,dash_bbox_corner,31,180.66,255.66,1505.5,2130.5,3.0,3.72,0.1722,23.496
report_fig5-20,theory_composite_dashed_dash_end,3,dash_bbox_corner,31,183.66,251.94,1530.5,2099.5,3.0,3.72,0.2692,28.558
report_fig5-20,theory_composite_dashed_dash_start,4,dash_bbox_corner,32,183.66,247.44,1530.5,2062.0,3.0,3.78,0.2692,34.682
report_fig5-20,theory_composite_dashed_dash_end,4,dash_bbox_corner,32,186.66,243.66,1555.5,2030.5,3.0,3.78,0.3663,39.826
report_fig5-20,theory_composite_dashed_dash_start,5,dash_bbox_corner,33,186.66,238.44,1555.5,1987.0,3.0,3.78,0.3663,46.929
report_fig5-20,theory_composite_dashed_dash_end,5,dash_bbox_corner,33,189.66,234.66,1580.5,1955.5,3.0,3.78,0.4633,52.073
report_fig5-20,theory_composite_dashed_dash_start,6,dash_bbox_corner,34,190.44,230.16,1587.0,1918.0,3.0,3.72,0.4885,58.197
report_fig5-20,theory_composite_dashed_dash_end,6,dash_bbox_corner,34,193.44,226.44,1612.0,1887.0,3.0,3.72,0.5856,63.259
report_fig5-20,theory_composite_dashed_dash_start,7,dash_bbox_corner,35,194.16,221.16,1618.0,1843.0,2.28,3.0,0.6089,70.444
report_fig5-20,theory_composite_dashed_dash_end,7,dash_bbox_corner,35,196.44,218.16,1637.0,1818.0,2.28,3.0,0.6826,74.527
report_fig5-20,theory_composite_dashed_dash_start,8,dash_bbox_corner,36,197.16,212.94,1643.0,1774.5,2.28,3.0,0.7059,81.63
report_fig5-20,theory_composite_dashed_dash_end,8,dash_bbox_corner,36,199.44,209.94,1662.0,1749.5,2.28,3.0,0.7797,85.713
report_fig5-20,theory_composite_dashed_dash_start,9,dash_bbox_corner,37,200.16,203.94,1668.0,1699.5,2.28,3.0,0.803,93.878
report_fig5-20,theory_composite_dashed_dash_end,9,dash_bbox_corner,37,202.44,200.94,1687.0,1674.5,2.28,3.0,0.8767,97.96
report_fig5-20,theory_composite_dashed_dash_start,10,dash_bbox_corner,38,203.16,195.72,1693.0,1631.0,2.28,3.0,0.9,105.064
report_fig5-20,theory_composite_dashed_dash_end,10,dash_bbox_corner,38,205.44,192.72,1712.0,1606.0,2.28,3.0,0.9738,109.146
report_fig5-20,theory_composite_dashed_dash_start,11,dash_bbox_corner,39,206.16,186.72,1718.0,1556.0,2.28,3.0,0.997,117.311
report_fig5-20,theory_composite_dashed_dash_end,11,dash_bbox_corner,39,208.44,183.72,1737.0,1531.0,2.28,3.0,1.0708,121.394
report_fig5-20,theory_composite_dashed_dash_start,12,dash_bbox_corner,40,209.16,178.44,1743.0,1487.0,2.28,3.0,1.0941,128.579
report_fig5-20,theory_composite_dashed_dash_end,12,dash_bbox_corner,40,211.44,175.44,1762.0,1462.0,2.28,3.0,1.1678,132.661
report_fig5-20,theory_composite_dashed_dash_start,13,dash_bbox_corner,41,212.16,169.44,1768.0,1412.0,3.0,3.72,1.1911,140.826
report_fig5-20,theory_composite_dashed_dash_end,13,dash_bbox_corner,41,215.16,165.72,1793.0,1381.0,3.0,3.72,1.2882,145.889
report_fig5-20,theory_composite_dashed_dash_start,14,dash_bbox_corner,42,215.94,161.22,1799.5,1343.5,2.22,3.0,1.3134,152.012
report_fig5-20,theory_composite_dashed_dash_end,14,dash_bbox_corner,42,218.16,158.22,1818.0,1318.5,2.22,3.0,1.3852,156.095
report_fig5-20,theory_composite_dashed_dash_start,15,dash_bbox_corner,43,218.94,152.22,1824.5,1268.5,3.0,3.78,1.4104,164.26
report_fig5-20,theory_composite_dashed_dash_end,15,dash_bbox_corner,43,221.94,148.44,1849.5,1237.0,3.0,3.78,1.5075,169.404
report_fig5-20,theory_composite_dashed_dash_start,16,dash_bbox_corner,44,221.94,143.94,1849.5,1199.5,3.0,3.72,1.5075,175.528
report_fig5-20,theory_composite_dashed_dash_end,16,dash_bbox_corner,44,224.94,140.22,1874.5,1168.5,3.0,3.72,1.6045,180.59
report_fig5-20,theory_composite_dashed_dash_start,17,dash_bbox_corner,45,224.94,134.94,1874.5,1124.5,3.0,3.72,1.6045,187.775
report_fig5-20,theory_composite_dashed_dash_end,17,dash_bbox_corner,45,227.94,131.22,1899.5,1093.5,3.0,3.72,1.7016,192.837
report_fig5-20,theory_composite_dashed_dash_start,18,dash_bbox_corner,46,228.66,126.72,1905.5,1056.0,2.28,3.0,1.7249,198.961
report_fig5-20,theory_composite_dashed_dash_end,18,dash_bbox_corner,46,230.94,123.72,1924.5,1031.0,2.28,3.0,1.7986,203.044
report_fig5-20,theory_composite_dashed_dash_start,19,dash_bbox_corner,47,231.66,117.72,1930.5,981.0,2.28,3.0,1.8219,211.209
report_fig5-20,theory_composite_dashed_dash_end,19,dash_bbox_corner,47,233.94,114.72,1949.5,956.0,2.28,3.0,1.8956,215.291
report_fig5-20,theory_composite_dashed_dash_start,20,dash_bbox_corner,48,234.66,109.44,1955.5,912.0,2.28,3.0,1.9189,222.476
report_fig5-20,theory_composite_dashed_dash_end,20,dash_bbox_corner,48,236.94,106.44,1974.5,887.0,2.28,3.0,1.9927,226.559
report_fig5-20,theory_composite_dashed_dash_start,21,dash_bbox_corner,49,239.94,103.44,1999.5,862.0,3.0,1.5,2.0897,230.641
report_fig5-20,theory_composite_dashed_dash_end,21,dash_bbox_corner,49,242.94,101.94,2024.5,849.5,3.0,1.5,2.1868,232.682
report_fig5-20,theory_composite_dashed_dash_start,22,dash_bbox_corner,50,248.94,103.44,2074.5,862.0,3.0,1.5,2.3809,230.641
report_fig5-20,theory_composite_dashed_dash_end,22,dash_bbox_corner,50,251.94,101.94,2099.5,849.5,3.0,1.5,2.4779,232.682
report_fig5-20,theory_composite_dashed_dash_start,23,dash_bbox_corner,51,257.94,103.44,2149.5,862.0,3.0,1.5,2.672,230.641
report_fig5-20,theory_composite_dashed_dash_end,23,dash_bbox_corner,51,260.94,101.94,2174.5,849.5,3.0,1.5,2.769,232.682
report_fig5-20,theory_composite_dashed_dash_start,24,dash_bbox_corner,52,266.94,103.44,2224.5,862.0,3.0,1.5,2.9631,230.641
report_fig5-20,theory_composite_dashed_dash_end,24,dash_bbox_corner,52,269.94,101.94,2249.5,849.5,3.0,1.5,3.0601,232.682
report_fig5-20,theory_composite_dashed_dash_start,25,dash_bbox_corner,53,275.94,103.44,2299.5,862.0,3.0,1.5,3.2542,230.641
report_fig5-20,theory_composite_dashed_dash_end,25,dash_bbox_corner,53,278.94,101.94,2324.5,849.5,3.0,1.5,3.3513,232.682
report_fig5-20,theory_composite_dashed_dash_start,26,dash_bbox_corner,54,284.94,103.44,2374.5,862.0,3.0,1.5,3.5454,230.641
report_fig5-20,theory_composite_dashed_dash_end,26,dash_bbox_corner,54,287.94,101.94,2399.5,849.5,3.0,1.5,3.6424,232.682
report_fig5-20,theory_composite_dashed_dash_start,27,dash_bbox_corner,55,293.94,103.44,2449.5,862.0,3.0,1.5,3.8365,230.641
report_fig5-20,theory_composite_dashed_dash_end,27,dash_bbox_corner,55,296.94,101.94,2474.5,849.5,3.0,1.5,3.9335,232.682
report_fig5-20,theory_composite_dashed_dash_start,28,dash_bbox_corner,56,302.94,103.44,2524.5,862.0,3.0,1.5,4.1276,230.641
report_fig5-20,theory_composite_dashed_dash_end,28,dash_bbox_corner,56,305.94,101.94,2549.5,849.5,3.0,1.5,4.2246,232.682
report_fig5-20,theory_composite_dashed_dash_start,29,dash_bbox_corner,57,311.94,103.44,2599.5,862.0,3.0,1.5,4.4187,230.641
report_fig5-20,theory_composite_dashed_dash_end,29,dash_bbox_corner,57,314.94,101.94,2624.5,849.5,3.0,1.5,4.5158,232.682
report_fig5-20,theory_composite_dashed_dash_start,30,dash_bbox_corner,58,320.88,103.44,2674.0,862.0,3.0,1.5,4.7079,230.641
report_fig5-20,theory_composite_dashed_dash_end,30,dash_bbox_corner,58,323.88,101.94,2699.0,849.5,3.0,1.5,4.8049,232.682
report_fig5-20,theory_composite_dashed_dash_start,31,dash_bbox_corner,59,329.88,103.44,2749.0,862.0,3.0,1.5,4.999,230.641
report_fig5-20,theory_composite_dashed_dash_end,31,dash_bbox_corner,59,332.88,101.94,2774.0,849.5,3.0,1.5,5.0961,232.682
report_fig5-20,theory_composite_dashed_dash_start,32,dash_bbox_corner,60,338.88,103.44,2824.0,862.0,3.0,1.5,5.2902,230.641
report_fig5-20,theory_composite_dashed_dash_end,32,dash_bbox_corner,60,341.88,101.94,2849.0,849.5,3.0,1.5,5.3872,232.682
report_fig5-20,theory_composite_dashed_dash_start,33,dash_bbox_corner,61,347.88,103.44,2899.0,862.0,3.0,1.5,5.5813,230.641
report_fig5-20,theory_composite_dashed_dash_end,33,dash_bbox_corner,61,350.88,101.94,2924.0,849.5,3.0,1.5,5.6783,232.682
report_fig5-20,theory_composite_dashed_dash_start,34,dash_bbox_corner,62,356.88,103.44,2974.0,862.0,3.0,1.5,5.8724,230.641
report_fig5-20,theory_composite_dashed_dash_end,34,dash_bbox_corner,62,359.88,101.94,2999.0,849.5,3.0,1.5,5.9694,232.682
report_fig5-20,theory_composite_dashed_dash_start,35,dash_bbox_corner,63,365.88,103.44,3049.0,862.0,3.0,1.5,6.1635,230.641
report_fig5-20,theory_composite_dashed_dash_end,35,dash_bbox_corner,63,368.88,101.94,3074.0,849.5,3.0,1.5,6.2606,232.682
report_fig5-20,theory_composite_dashed_dash_start,36,dash_bbox_corner,64,374.88,103.44,3124.0,862.0,3.0,1.5,6.4547,230.641
report_fig5-20,theory_composite_dashed_dash_end,36,dash_bbox_corner,64,377.88,101.94,3149.0,849.5,3.0,1.5,6.5517,232.682
report_fig5-20,theory_composite_dashed_dash_start,37,dash_bbox_corner,65,383.88,103.44,3199.0,862.0,3.0,1.5,6.7458,230.641
report_fig5-20,theory_composite_dashed_dash_end,37,dash_bbox_corner,65,386.88,101.94,3224.0,849.5,3.0,1.5,6.8428,232.682
report_fig5-20,theory_composite_dashed_dash_start,38,dash_bbox_corner,66,392.88,103.44,3274.0,862.0,3.0,1.5,7.0369,230.641
report_fig5-20,theory_composite_dashed_dash_end,38,dash_bbox_corner,66,395.88,101.94,3299.0,849.5,3.0,1.5,7.1339,232.682
report_fig5-20,theory_composite_dashed_dash_start,39,dash_bbox_corner,67,401.88,103.44,3349.0,862.0,3.0,1.5,7.328,230.641
report_fig5-20,theory_composite_dashed_dash_end,39,dash_bbox_corner,67,404.88,101.94,3374.0,849.5,3.0,1.5,7.4251,232.682
report_fig5-20,theory_composite_dashed_dash_start,40,dash_bbox_corner,68,410.88,103.44,3424.0,862.0,3.0,1.5,7.6191,230.641
report_fig5-20,theory_composite_dashed_dash_end,40,dash_bbox_corner,68,413.88,101.94,3449.0,849.5,3.0,1.5,7.7162,232.682
report_fig5-20,theory_composite_dashed_dash_start,41,dash_bbox_corner,69,419.88,103.44,3499.0,862.0,3.0,1.5,7.9103,230.641
report_fig5-20,theory_composite_dashed_dash_end,41,dash_bbox_corner,69,422.88,101.94,3524.0,849.5,3.0,1.5,8.0073,232.682
report_fig5-20,theory_composite_dashed_dash_start,42,dash_bbox_corner,70,428.88,103.44,3574.0,862.0,3.0,1.5,8.2014,230.641
report_fig5-20,theory_composite_dashed_dash_end,42,dash_bbox_corner,70,431.88,101.94,3599.0,849.5,3.0,1.5,8.2984,232.682
report_fig5-20,theory_composite_dashed_dash_start,43,dash_bbox_corner,71,437.88,103.44,3649.0,862.0,3.0,1.5,8.4925,230.641
report_fig5-20,theory_composite_dashed_dash_end,43,dash_bbox_corner,71,440.88,101.94,3674.0,849.5,3.0,1.5,8.5896,232.682
report_fig5-20,theory_composite_dashed_dash_start,44,dash_bbox_corner,72,446.88,103.44,3724.0,862.0,3.0,1.5,8.7836,230.641
report_fig5-20,theory_composite_dashed_dash_end,44,dash_bbox_corner,72,449.88,101.94,3749.0,849.5,3.0,1.5,8.8807,232.682
report_fig5-20,theory_composite_dashed_dash_start,45,dash_bbox_corner,73,455.88,103.44,3799.0,862.0,3.0,1.5,9.0748,230.641
report_fig5-20,theory_composite_dashed_dash_end,45,dash_bbox_corner,73,458.88,101.94,3824.0,849.5,3.0,1.5,9.1718,232.682
report_fig5-20,theory_composite_dashed_dash_start,46,dash_bbox_corner,74,464.88,103.44,3874.0,862.0,3.0,1.5,9.3659,230.641
report_fig5-20,theory_composite_dashed_dash_end,46,dash_bbox_corner,74,467.88,101.94,3899.0,849.5,3.0,1.5,9.4629,232.682
report_fig5-20,theory_composite_dashed_dash_start,47,dash_bbox_corner,75,473.88,103.44,3949.0,862.0,3.0,1.5,9.657,230.641
report_fig5-20,theory_composite_dashed_dash_end,47,dash_bbox_corner,75,476.88,101.94,3974.0,849.5,3.0,1.5,9.7541,232.682
report_fig5-20,theory_composite_dashed_dash_start,48,dash_bbox_corner,76,482.88,103.44,4024.0,862.0,1.5,1.5,9.9481,230.641
report_fig5-20,theory_composite_dashed_dash_end,48,dash_bbox_corner,76,484.38,101.94,4036.5,849.5,1.5,1.5,9.9967,232.682
