figure,specimen,row_px1200,x_pt,y_pt,run_width_px,slip_in,load_kips
Fig. 3.15,DBLNB-05ST,657,351.11,449.45,451,0.36201,42.374
Fig. 3.15,DBLNB-05ST,658,351.02,449.51,452,0.36182,42.356
Fig. 3.15,DBLNB-05ST,659,350.9,449.57,452,0.36155,42.339
Fig. 3.15,DBLNB-05ST,660,350.78,449.63,452,0.36129,42.321
Fig. 3.15,DBLNB-05ST,661,350.69,449.69,451,0.36109,42.303
Fig. 3.15,DBLNB-05ST,662,350.54,449.75,450,0.36076,42.285
Fig. 3.15,DBLNB-05ST,663,350.42,449.81,448,0.3605,42.268
Fig. 3.15,DBLNB-05ST,664,350.27,449.87,445,0.36017,42.25
Fig. 3.15,DBLNB-05ST,665,347.99,449.93,433,0.35518,42.232
Fig. 3.15,DBLNB-05ST,666,347.84,449.99,436,0.35485,42.215
Fig. 3.15,DBLNB-05ST,667,347.69,450.05,439,0.35452,42.197
Fig. 3.15,DBLNB-05ST,668,347.57,450.11,439,0.35426,42.179
Fig. 3.15,DBLNB-05ST,669,347.42,450.17,440,0.35393,42.161
Fig. 3.15,DBLNB-05ST,670,347.36,450.23,440,0.3538,42.144
Fig. 3.15,DBLNB-05ST,671,347.21,450.29,439,0.35347,42.126
Fig. 3.15,DBLNB-05ST,672,347.09,450.35,439,0.35321,42.108
Fig. 3.15,DBLNB-05ST,673,346.94,450.41,436,0.35288,42.091
Fig. 3.15,DBLNB-05ST,674,346.79,450.47,433,0.35255,42.073
Fig. 3.15,DBLNB-05ST,675,345.11,450.53,423,0.34887,42.055
Fig. 3.15,DBLNB-05ST,676,344.96,450.59,426,0.34854,42.037
Fig. 3.15,DBLNB-05ST,677,344.84,450.65,428,0.34828,42.02
Fig. 3.15,DBLNB-05ST,678,344.72,450.71,430,0.34802,42.002
Fig. 3.15,DBLNB-05ST,679,344.6,450.77,430,0.34775,41.984
Fig. 3.15,DBLNB-05ST,680,344.48,450.83,430,0.34749,41.967
Fig. 3.15,DBLNB-05ST,681,344.39,450.89,431,0.34729,41.949
Fig. 3.15,DBLNB-05ST,682,344.27,450.95,429,0.34703,41.931
Fig. 3.15,DBLNB-05ST,683,344.18,451.01,428,0.34683,41.913
Fig. 3.15,DBLNB-05ST,684,344.0,451.07,426,0.34644,41.896
Fig. 3.15,DBLNB-05ST,685,343.85,451.13,423,0.34611,41.878
Fig. 3.15,DBLNB-05ST,686,341.87,451.19,401,0.34177,41.86
Fig. 3.15,DBLNB-05ST,687,341.72,451.25,404,0.34144,41.842
Fig. 3.15,DBLNB-05ST,688,341.57,451.31,405,0.34112,41.825
Fig. 3.15,DBLNB-05ST,689,341.45,451.37,407,0.34085,41.807
Fig. 3.15,DBLNB-05ST,690,341.33,451.43,407,0.34059,41.789
Fig. 3.15,DBLNB-05ST,691,341.24,451.49,408,0.34039,41.772
Fig. 3.15,DBLNB-05ST,692,341.12,451.55,408,0.34013,41.754
Fig. 3.15,DBLNB-05ST,693,341.03,451.61,407,0.33993,41.736
Fig. 3.15,DBLNB-05ST,694,340.88,451.67,406,0.3396,41.718
Fig. 3.15,DBLNB-05ST,695,340.76,451.73,404,0.33934,41.701
Fig. 3.15,DBLNB-05ST,696,340.58,451.79,400,0.33895,41.683
Fig. 3.15,DBLNB-05ST,697,338.96,451.85,390,0.3354,41.665
Fig. 3.15,DBLNB-05ST,698,338.78,451.91,394,0.335,41.648
Fig. 3.15,DBLNB-05ST,699,338.66,451.97,396,0.33474,41.63
Fig. 3.15,DBLNB-05ST,700,338.51,452.03,397,0.33441,41.612
Fig. 3.15,DBLNB-05ST,701,338.42,452.09,398,0.33422,41.594
Fig. 3.15,DBLNB-05ST,702,338.3,452.15,398,0.33395,41.577
Fig. 3.15,DBLNB-05ST,703,338.21,452.21,397,0.33376,41.559
Fig. 3.15,DBLNB-05ST,704,338.09,452.27,397,0.33349,41.541
Fig. 3.15,DBLNB-05ST,705,337.97,452.33,395,0.33323,41.524
Fig. 3.15,DBLNB-05ST,706,337.85,452.39,393,0.33297,41.506
Fig. 3.15,DBLNB-05ST,707,337.67,452.45,391,0.33257,41.488
Fig. 3.15,DBLNB-05ST,708,336.35,452.51,411,0.32968,41.47
Fig. 3.15,DBLNB-05ST,709,336.17,452.57,415,0.32929,41.453
Fig. 3.15,DBLNB-05ST,710,336.02,452.63,416,0.32896,41.435
Fig. 3.15,DBLNB-05ST,711,335.9,452.69,418,0.3287,41.417
Fig. 3.15,DBLNB-05ST,712,335.78,452.75,418,0.32843,41.399
Fig. 3.15,DBLNB-05ST,713,335.66,452.81,418,0.32817,41.382
Fig. 3.15,DBLNB-05ST,714,335.57,452.87,417,0.32797,41.364
Fig. 3.15,DBLNB-05ST,715,335.45,452.93,417,0.32771,41.346
Fig. 3.15,DBLNB-05ST,716,335.27,452.99,415,0.32732,41.329
Fig. 3.15,DBLNB-05ST,717,335.12,453.05,412,0.32699,41.311
Fig. 3.15,DBLNB-05ST,718,333.8,453.11,412,0.3241,41.293
Fig. 3.15,DBLNB-05ST,719,333.65,453.17,415,0.32377,41.275
Fig. 3.15,DBLNB-05ST,720,333.53,453.23,417,0.3235,41.258
Fig. 3.15,DBLNB-05ST,721,333.41,453.29,419,0.32324,41.24
Fig. 3.15,DBLNB-05ST,722,333.29,453.35,419,0.32298,41.222
Fig. 3.15,DBLNB-05ST,723,333.17,453.41,419,0.32272,41.205
Fig. 3.15,DBLNB-05ST,724,333.08,453.47,420,0.32252,41.187
Fig. 3.15,DBLNB-05ST,725,332.96,453.53,418,0.32226,41.169
Fig. 3.15,DBLNB-05ST,726,332.84,453.59,418,0.32199,41.151
Fig. 3.15,DBLNB-05ST,727,332.69,453.65,415,0.32166,41.134
Fig. 3.15,DBLNB-05ST,728,332.54,453.71,412,0.32134,41.116
Fig. 3.15,DBLNB-05ST,729,331.52,453.77,422,0.3191,41.098
Fig. 3.15,DBLNB-05ST,730,331.37,453.83,425,0.31877,41.081
Fig. 3.15,DBLNB-05ST,731,331.22,453.89,428,0.31844,41.063
Fig. 3.15,DBLNB-05ST,732,331.1,453.95,428,0.31818,41.045
Fig. 3.15,DBLNB-05ST,733,331.01,454.01,429,0.31798,41.027
Fig. 3.15,DBLNB-05ST,734,330.89,454.07,429,0.31772,41.01
Fig. 3.15,DBLNB-05ST,735,330.77,454.13,429,0.31746,40.992
Fig. 3.15,DBLNB-05ST,736,330.68,454.19,428,0.31726,40.974
Fig. 3.15,DBLNB-05ST,737,330.53,454.25,427,0.31693,40.956
Fig. 3.15,DBLNB-05ST,738,329.75,454.31,403,0.31522,40.939
Fig. 3.15,DBLNB-05ST,739,329.6,454.37,400,0.3149,40.921
Fig. 3.15,DBLNB-05ST,740,327.98,454.43,390,0.31135,40.903
Fig. 3.15,DBLNB-05ST,741,327.83,454.49,393,0.31102,40.886
Fig. 3.15,DBLNB-05ST,742,327.68,454.55,396,0.31069,40.868
Fig. 3.15,DBLNB-05ST,743,327.56,454.61,396,0.31043,40.85
Fig. 3.15,DBLNB-05ST,744,327.47,454.67,397,0.31023,40.832
Fig. 3.15,DBLNB-05ST,745,327.35,454.73,397,0.30997,40.815
Fig. 3.15,DBLNB-05ST,746,327.23,454.79,397,0.3097,40.797
Fig. 3.15,DBLNB-05ST,747,327.14,454.85,396,0.30951,40.779
Fig. 3.15,DBLNB-05ST,748,326.99,454.91,395,0.30918,40.762
Fig. 3.15,DBLNB-05ST,749,326.87,454.97,393,0.30892,40.744
Fig. 3.15,DBLNB-05ST,750,326.72,455.03,390,0.30859,40.726
Fig. 3.15,DBLNB-05ST,751,325.37,455.09,369,0.30563,40.708
Fig. 3.15,DBLNB-05ST,752,325.22,455.15,372,0.3053,40.691
Fig. 3.15,DBLNB-05ST,753,325.07,455.21,375,0.30497,40.673
Fig. 3.15,DBLNB-05ST,754,324.95,455.27,375,0.30471,40.655
Fig. 3.15,DBLNB-05ST,755,324.8,455.33,376,0.30438,40.638
Fig. 3.15,DBLNB-05ST,756,324.71,455.39,375,0.30418,40.62
Fig. 3.15,DBLNB-05ST,757,324.59,455.45,375,0.30392,40.602
Fig. 3.15,DBLNB-05ST,758,324.47,455.51,375,0.30366,40.584
Fig. 3.15,DBLNB-05ST,759,324.32,455.57,372,0.30333,40.567
Fig. 3.15,DBLNB-05ST,760,324.14,455.63,368,0.30294,40.549
Fig. 3.15,DBLNB-05ST,761,323.48,455.69,368,0.30149,40.531
Fig. 3.15,DBLNB-05ST,762,323.33,455.75,371,0.30116,40.514
Fig. 3.15,DBLNB-05ST,763,323.18,455.81,374,0.30083,40.496
Fig. 3.15,DBLNB-05ST,764,323.06,455.87,374,0.30057,40.478
Fig. 3.15,DBLNB-05ST,765,322.97,455.93,375,0.30037,40.46
Fig. 3.15,DBLNB-05ST,766,322.85,455.99,375,0.30011,40.443
Fig. 3.15,DBLNB-05ST,767,322.73,456.05,375,0.29985,40.425
Fig. 3.15,DBLNB-05ST,768,322.64,456.11,374,0.29965,40.407
Fig. 3.15,DBLNB-05ST,769,322.52,456.17,374,0.29939,40.389
Fig. 3.15,DBLNB-05ST,770,322.37,456.23,371,0.29906,40.372
Fig. 3.15,DBLNB-05ST,771,322.22,456.29,368,0.29873,40.354
Fig. 3.15,DBLNB-05ST,772,320.87,456.35,347,0.29577,40.336
Fig. 3.15,DBLNB-05ST,773,320.72,456.41,350,0.29544,40.319
Fig. 3.15,DBLNB-05ST,774,320.57,456.47,351,0.29512,40.301
Fig. 3.15,DBLNB-05ST,775,320.45,456.53,353,0.29485,40.283
Fig. 3.15,DBLNB-05ST,776,320.33,456.59,353,0.29459,40.265
Fig. 3.15,DBLNB-05ST,777,320.24,456.65,354,0.29439,40.248
Fig. 3.15,DBLNB-05ST,778,320.12,456.71,354,0.29413,40.23
Fig. 3.15,DBLNB-05ST,779,320.03,456.77,353,0.29393,40.212
Fig. 3.15,DBLNB-05ST,780,319.88,456.83,352,0.2936,40.195
Fig. 3.15,DBLNB-05ST,781,319.76,456.89,350,0.29334,40.177
Fig. 3.15,DBLNB-05ST,782,319.58,456.95,346,0.29295,40.159
Fig. 3.15,DBLNB-05ST,783,318.59,457.01,335,0.29078,40.141
Fig. 3.15,DBLNB-05ST,784,318.44,457.07,338,0.29045,40.124
Fig. 3.15,DBLNB-05ST,785,318.29,457.13,341,0.29012,40.106
Fig. 3.15,DBLNB-05ST,786,318.17,457.19,341,0.28986,40.088
Fig. 3.15,DBLNB-05ST,787,318.08,457.25,342,0.28966,40.071
Fig. 3.15,DBLNB-05ST,788,317.96,457.31,342,0.2894,40.053
Fig. 3.15,DBLNB-05ST,789,317.84,457.37,342,0.28914,40.035
Fig. 3.15,DBLNB-05ST,790,317.75,457.43,341,0.28894,40.017
Fig. 3.15,DBLNB-05ST,791,317.63,457.49,341,0.28868,40.0
Fig. 3.15,DBLNB-05ST,792,317.48,457.55,338,0.28835,39.982
Fig. 3.15,DBLNB-05ST,793,317.33,457.61,335,0.28802,39.964
Fig. 3.15,DBLNB-05ST,794,316.01,457.67,315,0.28513,39.946
Fig. 3.15,DBLNB-05ST,795,315.86,457.73,318,0.2848,39.929
Fig. 3.15,DBLNB-05ST,796,315.71,457.79,321,0.28447,39.911
Fig. 3.15,DBLNB-05ST,797,315.59,457.85,321,0.28421,39.893
Fig. 3.15,DBLNB-05ST,798,315.47,457.91,323,0.28394,39.876
Fig. 3.15,DBLNB-05ST,799,315.38,457.97,322,0.28375,39.858
Fig. 3.15,DBLNB-05ST,800,315.26,458.03,322,0.28348,39.84
Fig. 3.15,DBLNB-05ST,801,315.14,458.09,322,0.28322,39.822
Fig. 3.15,DBLNB-05ST,802,315.02,458.15,320,0.28296,39.805
Fig. 3.15,DBLNB-05ST,803,314.9,458.21,318,0.28269,39.787
Fig. 3.15,DBLNB-05ST,804,314.75,458.27,315,0.28237,39.769
Fig. 3.15,DBLNB-05ST,805,300.86,458.33,24,0.25194,39.752
Fig. 3.15,DBLNB-05ST,806,300.86,458.39,34,0.25194,39.734
Fig. 3.15,DBLNB-05ST,807,300.89,458.45,41,0.25201,39.716
Fig. 3.15,DBLNB-05ST,808,300.86,458.51,46,0.25194,39.698
Fig. 3.15,DBLNB-05ST,809,300.86,458.57,50,0.25194,39.681
Fig. 3.15,DBLNB-05ST,810,300.86,458.63,54,0.25194,39.663
Fig. 3.15,DBLNB-05ST,811,300.86,458.69,58,0.25194,39.645
Fig. 3.15,DBLNB-05ST,812,300.89,458.75,61,0.25201,39.628
Fig. 3.15,DBLNB-05ST,813,300.89,458.81,63,0.25201,39.61
Fig. 3.15,DBLNB-05ST,814,300.86,458.87,66,0.25194,39.592
Fig. 3.15,DBLNB-05ST,815,309.56,458.93,380,0.271,39.574
Fig. 3.15,DBLNB-05ST,816,309.41,458.99,383,0.27067,39.557
Fig. 3.15,DBLNB-05ST,817,309.29,459.05,385,0.27041,39.539
Fig. 3.15,DBLNB-05ST,818,309.14,459.11,386,0.27008,39.521
Fig. 3.15,DBLNB-05ST,819,309.05,459.17,387,0.26988,39.503
Fig. 3.15,DBLNB-05ST,820,308.93,459.23,387,0.26962,39.486
Fig. 3.15,DBLNB-05ST,821,308.81,459.29,387,0.26935,39.468
Fig. 3.15,DBLNB-05ST,822,308.72,459.35,386,0.26916,39.45
Fig. 3.15,DBLNB-05ST,823,308.63,459.41,385,0.26896,39.433
Fig. 3.15,DBLNB-05ST,824,308.45,459.47,383,0.26857,39.415
Fig. 3.15,DBLNB-05ST,825,308.3,459.53,380,0.26824,39.397
Fig. 3.15,DBLNB-05ST,826,307.61,459.59,359,0.26673,39.379
Fig. 3.15,DBLNB-05ST,827,307.49,459.65,361,0.26646,39.362
Fig. 3.15,DBLNB-05ST,828,307.34,459.71,362,0.26613,39.344
Fig. 3.15,DBLNB-05ST,829,307.22,459.77,364,0.26587,39.326
Fig. 3.15,DBLNB-05ST,830,307.13,459.83,365,0.26567,39.309
Fig. 3.15,DBLNB-05ST,831,307.01,459.89,365,0.26541,39.291
Fig. 3.15,DBLNB-05ST,832,306.89,459.95,365,0.26515,39.273
Fig. 3.15,DBLNB-05ST,833,306.8,460.01,364,0.26495,39.255
Fig. 3.15,DBLNB-05ST,834,306.65,460.07,363,0.26462,39.238
Fig. 3.15,DBLNB-05ST,835,306.53,460.13,361,0.26436,39.22
Fig. 3.15,DBLNB-05ST,836,306.35,460.19,357,0.26397,39.202
Fig. 3.15,DBLNB-05ST,837,305.33,460.25,347,0.26173,39.185
Fig. 3.15,DBLNB-05ST,838,305.18,460.31,350,0.2614,39.167
Fig. 3.15,DBLNB-05ST,839,305.03,460.37,353,0.26107,39.149
Fig. 3.15,DBLNB-05ST,840,304.91,460.43,353,0.26081,39.131
Fig. 3.15,DBLNB-05ST,841,304.79,460.49,355,0.26055,39.114
Fig. 3.15,DBLNB-05ST,842,304.7,460.55,354,0.26035,39.096
Fig. 3.15,DBLNB-05ST,843,304.58,460.61,354,0.26009,39.078
Fig. 3.15,DBLNB-05ST,844,304.46,460.67,354,0.25983,39.06
Fig. 3.15,DBLNB-05ST,845,304.37,460.73,353,0.25963,39.043
Fig. 3.15,DBLNB-05ST,846,304.22,460.79,350,0.2593,39.025
Fig. 3.15,DBLNB-05ST,847,304.07,460.85,347,0.25897,39.007
Fig. 3.15,DBLNB-05ST,848,303.68,460.91,338,0.25812,38.99
Fig. 3.15,DBLNB-05ST,849,303.56,460.97,340,0.25785,38.972
Fig. 3.15,DBLNB-05ST,850,303.41,461.03,343,0.25753,38.954
Fig. 3.15,DBLNB-05ST,851,303.29,461.09,343,0.25726,38.936
Fig. 3.15,DBLNB-05ST,852,303.14,461.15,344,0.25693,38.919
Fig. 3.15,DBLNB-05ST,853,303.05,461.21,343,0.25674,38.901
Fig. 3.15,DBLNB-05ST,854,302.93,461.27,343,0.25647,38.883
Fig. 3.15,DBLNB-05ST,855,302.81,461.33,343,0.25621,38.866
Fig. 3.15,DBLNB-05ST,856,302.66,461.39,340,0.25588,38.848
Fig. 3.15,DBLNB-05ST,857,302.48,461.45,336,0.25549,38.83
Fig. 3.15,DBLNB-05ST,858,301.82,461.51,336,0.25404,38.812
Fig. 3.15,DBLNB-05ST,859,301.61,461.57,339,0.25358,38.795
Fig. 3.15,DBLNB-05ST,860,301.49,461.63,341,0.25332,38.777
Fig. 3.15,DBLNB-05ST,861,301.4,461.69,342,0.25312,38.759
Fig. 3.15,DBLNB-05ST,862,301.28,461.75,344,0.25286,38.742
Fig. 3.15,DBLNB-05ST,863,301.19,461.81,343,0.25266,38.724
Fig. 3.15,DBLNB-05ST,864,301.07,461.87,343,0.2524,38.706
Fig. 3.15,DBLNB-05ST,865,300.95,461.93,343,0.25214,38.688
Fig. 3.15,DBLNB-05ST,866,300.86,461.99,342,0.25194,38.671
Fig. 3.15,DBLNB-05ST,867,300.71,462.05,339,0.25161,38.653
Fig. 3.15,DBLNB-05ST,868,300.53,462.11,337,0.25122,38.635
Fig. 3.15,DBLNB-05ST,869,300.14,462.17,326,0.25036,38.618
Fig. 3.15,DBLNB-05ST,870,300.08,462.23,326,0.25023,38.6
Fig. 3.15,DBLNB-05ST,871,300.02,462.29,326,0.2501,38.582
Fig. 3.15,DBLNB-05ST,872,299.93,462.35,325,0.2499,38.564
Fig. 3.15,DBLNB-05ST,873,299.87,462.41,325,0.24977,38.547
Fig. 3.15,DBLNB-05ST,874,299.81,462.47,323,0.24964,38.529
Fig. 3.15,DBLNB-05ST,875,299.72,462.53,322,0.24944,38.511
Fig. 3.15,DBLNB-05ST,876,299.63,462.59,321,0.24925,38.493
Fig. 3.15,DBLNB-05ST,877,299.54,462.65,320,0.24905,38.476
Fig. 3.15,DBLNB-05ST,878,299.39,462.71,317,0.24872,38.458
Fig. 3.15,DBLNB-05ST,879,299.24,462.77,314,0.24839,38.44
Fig. 3.15,DBLNB-05ST,880,298.55,462.83,315,0.24688,38.423
Fig. 3.15,DBLNB-05ST,881,298.4,462.89,318,0.24655,38.405
Fig. 3.15,DBLNB-05ST,882,298.25,462.95,321,0.24622,38.387
Fig. 3.15,DBLNB-05ST,883,298.13,463.01,321,0.24596,38.369
Fig. 3.15,DBLNB-05ST,884,298.01,463.07,323,0.2457,38.352
Fig. 3.15,DBLNB-05ST,885,297.92,463.13,322,0.2455,38.334
Fig. 3.15,DBLNB-05ST,886,297.8,463.19,322,0.24524,38.316
Fig. 3.15,DBLNB-05ST,887,297.68,463.25,322,0.24497,38.299
Fig. 3.15,DBLNB-05ST,888,297.56,463.31,320,0.24471,38.281
Fig. 3.15,DBLNB-05ST,889,297.44,463.37,318,0.24445,38.263
Fig. 3.15,DBLNB-05ST,890,297.29,463.43,315,0.24412,38.245
Fig. 3.15,DBLNB-05ST,891,296.63,463.49,315,0.24267,38.228
Fig. 3.15,DBLNB-05ST,892,296.48,463.55,318,0.24235,38.21
Fig. 3.15,DBLNB-05ST,893,296.3,463.61,320,0.24195,38.192
Fig. 3.15,DBLNB-05ST,894,296.18,463.67,320,0.24169,38.175
Fig. 3.15,DBLNB-05ST,895,296.09,463.73,321,0.24149,38.157
Fig. 3.15,DBLNB-05ST,896,295.97,463.79,321,0.24123,38.139
Fig. 3.15,DBLNB-05ST,897,295.85,463.85,321,0.24097,38.121
Fig. 3.15,DBLNB-05ST,898,295.73,463.91,319,0.2407,38.104
Fig. 3.15,DBLNB-05ST,899,295.58,463.97,318,0.24037,38.086
Fig. 3.15,DBLNB-05ST,900,293.45,464.03,249,0.23571,38.068
Fig. 3.15,DBLNB-05ST,901,293.09,464.09,239,0.23492,38.05
Fig. 3.15,DBLNB-05ST,902,292.94,464.15,242,0.23459,38.033
Fig. 3.15,DBLNB-05ST,903,292.79,464.21,245,0.23426,38.015
Fig. 3.15,DBLNB-05ST,904,292.67,464.27,245,0.234,37.997
Fig. 3.15,DBLNB-05ST,905,292.58,464.33,246,0.2338,37.98
Fig. 3.15,DBLNB-05ST,906,292.46,464.39,246,0.23354,37.962
Fig. 3.15,DBLNB-05ST,907,292.34,464.45,246,0.23328,37.944
Fig. 3.15,DBLNB-05ST,908,292.25,464.51,245,0.23308,37.926
Fig. 3.15,DBLNB-05ST,909,292.13,464.57,245,0.23282,37.909
Fig. 3.15,DBLNB-05ST,910,291.98,464.63,242,0.23249,37.891
Fig. 3.15,DBLNB-05ST,911,291.83,464.69,239,0.23216,37.873
Fig. 3.15,DBLNB-05ST,912,291.11,464.75,239,0.23058,37.856
Fig. 3.15,DBLNB-05ST,913,290.96,464.81,242,0.23025,37.838
Fig. 3.15,DBLNB-05ST,914,290.81,464.87,245,0.22993,37.82
Fig. 3.15,DBLNB-05ST,915,290.69,464.93,245,0.22966,37.802
Fig. 3.15,DBLNB-05ST,916,290.6,464.99,246,0.22947,37.785
Fig. 3.15,DBLNB-05ST,917,290.48,465.05,246,0.2292,37.767
Fig. 3.15,DBLNB-05ST,918,290.36,465.11,246,0.22894,37.749
Fig. 3.15,DBLNB-05ST,919,290.27,465.17,245,0.22874,37.732
Fig. 3.15,DBLNB-05ST,920,290.15,465.23,245,0.22848,37.714
Fig. 3.15,DBLNB-05ST,921,290.0,465.29,242,0.22815,37.696
Fig. 3.15,DBLNB-05ST,922,289.85,465.35,239,0.22782,37.678
Fig. 3.15,DBLNB-05ST,923,289.49,465.41,229,0.22703,37.661
Fig. 3.15,DBLNB-05ST,924,289.34,465.47,232,0.22671,37.643
Fig. 3.15,DBLNB-05ST,925,289.19,465.53,235,0.22638,37.625
Fig. 3.15,DBLNB-05ST,926,289.07,465.59,235,0.22611,37.607
Fig. 3.15,DBLNB-05ST,927,288.95,465.65,237,0.22585,37.59
Fig. 3.15,DBLNB-05ST,928,288.86,465.71,236,0.22565,37.572
Fig. 3.15,DBLNB-05ST,929,288.74,465.77,236,0.22539,37.554
Fig. 3.15,DBLNB-05ST,930,288.62,465.83,236,0.22513,37.537
Fig. 3.15,DBLNB-05ST,931,288.5,465.89,234,0.22487,37.519
Fig. 3.15,DBLNB-05ST,932,288.38,465.95,232,0.2246,37.501
Fig. 3.15,DBLNB-05ST,933,288.23,466.01,229,0.22427,37.483
Fig. 3.15,DBLNB-05ST,934,287.87,466.07,239,0.22349,37.466
Fig. 3.15,DBLNB-05ST,935,287.72,466.13,242,0.22316,37.448
Fig. 3.15,DBLNB-05ST,936,287.57,466.19,245,0.22283,37.43
Fig. 3.15,DBLNB-05ST,937,287.45,466.25,245,0.22257,37.413
Fig. 3.15,DBLNB-05ST,938,287.33,466.31,245,0.2223,37.395
Fig. 3.15,DBLNB-05ST,939,287.24,466.37,246,0.22211,37.377
Fig. 3.15,DBLNB-05ST,940,287.09,466.43,245,0.22178,37.359
Fig. 3.15,DBLNB-05ST,941,287.0,466.49,244,0.22158,37.342
Fig. 3.15,DBLNB-05ST,942,286.82,466.55,242,0.22119,37.324
Fig. 3.15,DBLNB-05ST,943,286.7,466.61,240,0.22092,37.306
Fig. 3.15,DBLNB-05ST,944,286.61,466.67,239,0.22073,37.289
Fig. 3.15,DBLNB-05ST,945,286.55,466.73,239,0.22059,37.271
Fig. 3.15,DBLNB-05ST,946,286.49,466.79,239,0.22046,37.253
Fig. 3.15,DBLNB-05ST,947,286.4,466.85,238,0.22027,37.235
Fig. 3.15,DBLNB-05ST,948,286.34,466.91,238,0.22013,37.218
Fig. 3.15,DBLNB-05ST,949,286.25,466.97,237,0.21994,37.2
Fig. 3.15,DBLNB-05ST,950,286.16,467.03,236,0.21974,37.182
Fig. 3.15,DBLNB-05ST,951,286.07,467.09,235,0.21954,37.164
Fig. 3.15,DBLNB-05ST,952,285.98,467.15,234,0.21935,37.147
Fig. 3.15,DBLNB-05ST,953,285.83,467.21,231,0.21902,37.129
Fig. 3.15,DBLNB-05ST,954,285.68,467.27,228,0.21869,37.111
Fig. 3.15,DBLNB-05ST,955,285.29,467.33,239,0.21783,37.094
Fig. 3.15,DBLNB-05ST,956,285.14,467.39,242,0.21751,37.076
Fig. 3.15,DBLNB-05ST,957,284.99,467.45,245,0.21718,37.058
Fig. 3.15,DBLNB-05ST,958,284.87,467.51,245,0.21691,37.04
Fig. 3.15,DBLNB-05ST,959,284.78,467.57,246,0.21672,37.023
Fig. 3.15,DBLNB-05ST,960,284.66,467.63,246,0.21645,37.005
Fig. 3.15,DBLNB-05ST,961,284.54,467.69,246,0.21619,36.987
Fig. 3.15,DBLNB-05ST,962,284.45,467.75,245,0.21599,36.97
Fig. 3.15,DBLNB-05ST,963,284.33,467.81,245,0.21573,36.952
Fig. 3.15,DBLNB-05ST,964,284.18,467.87,242,0.2154,36.934
Fig. 3.15,DBLNB-05ST,965,284.03,467.93,239,0.21507,36.916
Fig. 3.15,DBLNB-05ST,966,283.67,467.99,229,0.21429,36.899
Fig. 3.15,DBLNB-05ST,967,283.55,468.05,231,0.21402,36.881
Fig. 3.15,DBLNB-05ST,968,283.4,468.11,234,0.21369,36.863
Fig. 3.15,DBLNB-05ST,969,283.28,468.17,234,0.21343,36.846
Fig. 3.15,DBLNB-05ST,970,283.19,468.23,235,0.21323,36.828
Fig. 3.15,DBLNB-05ST,971,283.07,468.29,235,0.21297,36.81
Fig. 3.15,DBLNB-05ST,972,282.95,468.35,235,0.21271,36.792
Fig. 3.15,DBLNB-05ST,973,282.86,468.41,234,0.21251,36.775
Fig. 3.15,DBLNB-05ST,974,282.74,468.47,234,0.21225,36.757
Fig. 3.15,DBLNB-05ST,975,282.59,468.53,231,0.21192,36.739
Fig. 3.15,DBLNB-05ST,976,282.44,468.59,228,0.21159,36.722
Fig. 3.15,DBLNB-05ST,977,282.38,468.65,228,0.21146,36.704
Fig. 3.15,DBLNB-05ST,978,282.32,468.71,228,0.21133,36.686
Fig. 3.15,DBLNB-05ST,979,282.23,468.77,227,0.21113,36.668
Fig. 3.15,DBLNB-05ST,980,282.17,468.83,227,0.211,36.651
Fig. 3.15,DBLNB-05ST,981,282.08,468.89,226,0.2108,36.633
Fig. 3.15,DBLNB-05ST,982,281.99,468.95,225,0.21061,36.615
Fig. 3.15,DBLNB-05ST,983,281.9,469.01,224,0.21041,36.597
Fig. 3.15,DBLNB-05ST,984,281.78,469.07,224,0.21015,36.58
Fig. 3.15,DBLNB-05ST,985,281.63,469.13,221,0.20982,36.562
Fig. 3.15,DBLNB-05ST,986,281.48,469.19,218,0.20949,36.544
Fig. 3.15,DBLNB-05ST,987,281.12,469.25,208,0.2087,36.527
Fig. 3.15,DBLNB-05ST,988,281.0,469.31,210,0.20844,36.509
Fig. 3.15,DBLNB-05ST,989,280.85,469.37,213,0.20811,36.491
Fig. 3.15,DBLNB-05ST,990,280.76,469.43,214,0.20791,36.473
Fig. 3.15,DBLNB-05ST,991,280.64,469.49,214,0.20765,36.456
Fig. 3.15,DBLNB-05ST,992,280.52,469.55,214,0.20739,36.438
Fig. 3.15,DBLNB-05ST,993,280.43,469.61,215,0.20719,36.42
Fig. 3.15,DBLNB-05ST,994,280.31,469.67,213,0.20693,36.403
Fig. 3.15,DBLNB-05ST,995,280.19,469.73,213,0.20666,36.385
Fig. 3.15,DBLNB-05ST,996,280.04,469.79,210,0.20633,36.367
Fig. 3.15,DBLNB-05ST,997,279.92,469.85,208,0.20607,36.349
Fig. 3.15,DBLNB-05ST,998,279.83,469.91,207,0.20587,36.332
Fig. 3.15,DBLNB-05ST,999,279.68,469.97,210,0.20555,36.314
Fig. 3.15,DBLNB-05ST,1000,279.56,470.03,212,0.20528,36.296
Fig. 3.15,DBLNB-05ST,1001,279.41,470.09,213,0.20495,36.279
Fig. 3.15,DBLNB-05ST,1002,279.32,470.15,214,0.20476,36.261
Fig. 3.15,DBLNB-05ST,1003,279.2,470.21,214,0.20449,36.243
Fig. 3.15,DBLNB-05ST,1004,279.08,470.27,214,0.20423,36.225
