series,row_px,centroid_col_px,run_start_col_px,run_end_col_px,weight_sum,moment_kNm,deflection_mm
test,2433,1510.5,1509,1512,3.247,305.52,10.242
test,2434,1510.5,1509,1512,3.247,304.519,10.242
test,2487,1504.328,1497,1512,12.135,251.516,9.1272
test,2488,1504.328,1497,1512,12.135,250.516,9.1272
test,2489,1504.328,1497,1512,12.135,249.516,9.1272
test,2490,1504.328,1497,1512,12.135,248.516,9.1272
test,2491,1503.658,1497,1512,12.252,247.516,9.0061
test,2492,1503.658,1497,1512,12.252,246.516,9.0061
test,2493,1503.658,1497,1512,12.252,245.516,9.0061
test,2494,1503.658,1497,1512,12.252,244.516,9.0061
test,2495,1502.589,1497,1508,11.739,243.516,8.813
test,2496,1502.589,1497,1508,11.739,242.516,8.813
test,2497,1502.589,1497,1508,11.739,241.516,8.813
test,2498,1502.589,1497,1508,11.739,240.516,8.813
test,2499,1501.969,1493,1508,12.231,239.516,8.7011
test,2500,1501.969,1493,1508,12.231,238.516,8.7011
test,2501,1501.969,1493,1508,12.231,237.515,8.7011
test,2502,1501.969,1493,1508,12.231,236.515,8.7011
test,2503,1501.159,1493,1508,12.135,235.515,8.5547
test,2504,1501.159,1493,1508,12.135,234.515,8.5547
test,2505,1501.159,1493,1508,12.135,233.515,8.5547
test,2506,1501.159,1493,1508,12.135,232.515,8.5547
test,2507,1500.391,1493,1508,12.261,231.515,8.4161
test,2508,1500.391,1493,1508,12.261,230.515,8.4161
test,2509,1500.391,1493,1508,12.261,229.515,8.4161
test,2510,1500.391,1493,1508,12.261,228.515,8.4161
test,2511,1499.658,1493,1508,12.252,227.515,8.2836
test,2512,1499.658,1493,1508,12.252,226.515,8.2836
test,2513,1499.658,1493,1508,12.252,225.515,8.2836
test,2514,1499.658,1493,1508,12.252,224.515,8.2836
test,2515,1498.589,1493,1504,11.739,223.515,8.0905
test,2516,1498.589,1493,1504,11.739,222.515,8.0905
test,2517,1498.589,1493,1504,11.739,221.514,8.0905
test,2518,1498.589,1493,1504,11.739,220.514,8.0905
test,2519,1500.398,1497,1504,7.613,219.514,8.4173
test,2520,1500.398,1497,1504,7.613,218.514,8.4173
test,2521,1500.398,1497,1504,7.613,217.514,8.4173
test,2522,1500.398,1497,1504,7.613,216.514,8.4173
test,2543,1486.5,1485,1488,1.266,195.513,5.9069
test,2544,1486.5,1485,1488,1.266,194.513,5.9069
test,2545,1486.5,1485,1488,1.266,193.513,5.9069
test,2546,1486.5,1485,1488,1.266,192.513,5.9069
test,2547,1486.5,1485,1488,2.106,191.513,5.9069
test,2548,1486.5,1485,1488,2.106,190.513,5.9069
test,2549,1486.5,1485,1488,2.106,189.513,5.9069
test,2550,1486.5,1485,1488,2.106,188.513,5.9069
test,2563,1482.5,1481,1484,1.401,175.512,5.1843
test,2564,1482.5,1481,1484,1.401,174.512,5.1843
test,2565,1482.5,1481,1484,1.401,173.512,5.1843
test,2566,1482.5,1481,1484,1.401,172.512,5.1843
test,2619,1477.8,1469,1484,12.135,119.508,4.3353
test,2620,1477.8,1469,1484,12.135,118.508,4.3353
test,2621,1477.8,1469,1484,12.135,117.508,4.3353
test,2622,1477.8,1469,1484,12.135,116.508,4.3353
test,2623,1476.908,1469,1484,12.357,115.508,4.1742
test,2624,1476.908,1469,1484,12.357,114.508,4.1742
test,2625,1476.908,1469,1484,12.357,113.508,4.1742
test,2626,1476.908,1469,1484,12.357,112.508,4.1742
test,2627,1476.15,1469,1484,12.231,111.508,4.0372
test,2628,1476.15,1469,1484,12.231,110.508,4.0372
test,2629,1476.15,1469,1484,12.231,109.508,4.0372
test,2630,1476.15,1469,1484,12.231,108.508,4.0372
test,2631,1475.2,1469,1484,12.135,107.508,3.8658
test,2632,1475.2,1469,1484,12.135,106.508,3.8658
test,2633,1475.2,1469,1484,12.135,105.508,3.8658
test,2634,1475.2,1469,1484,12.135,104.507,3.8658
test,2635,1474.458,1469,1480,11.874,103.507,3.7316
test,2636,1474.458,1469,1480,11.874,102.507,3.7316
test,2637,1474.458,1469,1480,11.874,101.507,3.7316
test,2638,1474.458,1469,1480,11.874,100.507,3.7316
test,2639,1473.469,1465,1480,12.261,99.507,3.5531
test,2640,1473.469,1465,1480,12.261,98.507,3.5531
test,2641,1473.469,1465,1480,12.261,97.507,3.5531
test,2642,1473.469,1465,1480,12.261,96.507,3.5531
test,2643,1472.609,1465,1480,12.261,95.507,3.3976
test,2644,1472.609,1465,1480,12.261,94.507,3.3976
test,2645,1472.609,1465,1480,12.261,93.507,3.3976
test,2646,1472.609,1465,1480,12.261,92.507,3.3976
test,2647,1471.841,1465,1480,12.135,91.507,3.259
test,2648,1471.841,1465,1480,12.135,90.507,3.259
test,2649,1471.841,1465,1480,12.135,89.507,3.259
test,2650,1471.841,1465,1480,12.135,88.507,3.259
ETABS,1743,1637.458,1633,1644,8.125,995.561,33.1747
ETABS,1744,1637.458,1633,1644,8.125,994.561,33.1747
ETABS,1745,1637.458,1633,1644,8.125,993.561,33.1747
ETABS,1746,1637.458,1633,1644,8.125,992.561,33.1747
ETABS,1747,1637.161,1629,1644,11.247,991.561,33.1211
ETABS,1748,1637.161,1629,1644,11.247,990.561,33.1211
ETABS,1749,1637.161,1629,1644,11.247,989.561,33.1211
ETABS,1750,1637.161,1629,1644,11.247,988.56,33.1211
ETABS,1751,1637.338,1633,1644,5.992,987.56,33.153
ETABS,1752,1637.338,1633,1644,5.992,986.56,33.153
ETABS,1753,1637.338,1633,1644,5.992,985.56,33.153
ETABS,1754,1637.338,1633,1644,5.992,984.56,33.153
ETABS,1791,1628.5,1621,1636,9.757,947.558,31.5567
ETABS,1792,1628.5,1621,1636,9.757,946.558,31.5567
ETABS,1793,1628.5,1621,1636,9.757,945.558,31.5567
ETABS,1794,1628.5,1621,1636,9.757,944.558,31.5567
ETABS,1795,1628.064,1621,1636,11.875,943.558,31.4779
ETABS,1796,1628.064,1621,1636,11.875,942.558,31.4779
ETABS,1797,1628.064,1621,1636,11.875,941.558,31.4779
ETABS,1798,1628.064,1621,1636,11.875,940.558,31.4779
ETABS,1799,1627.378,1621,1636,12.0,939.558,31.3541
ETABS,1800,1627.378,1621,1636,12.0,938.557,31.3541
ETABS,1801,1627.378,1621,1636,12.0,937.557,31.3541
ETABS,1802,1627.378,1621,1636,12.0,936.557,31.3541
ETABS,1803,1626.542,1621,1632,11.875,935.557,31.203
ETABS,1804,1626.542,1621,1632,11.875,934.557,31.203
ETABS,1805,1626.542,1621,1632,11.875,933.557,31.203
ETABS,1806,1626.542,1621,1632,11.875,932.557,31.203
ETABS,1807,1625.92,1617,1632,12.125,931.557,31.0907
ETABS,1808,1625.92,1617,1632,12.125,930.557,31.0907
ETABS,1809,1625.92,1617,1632,12.125,929.557,31.0907
ETABS,1810,1625.92,1617,1632,12.125,928.557,31.0907
ETABS,1811,1625.175,1617,1632,12.125,927.557,30.9561
ETABS,1812,1625.175,1617,1632,12.125,926.557,30.9561
ETABS,1813,1625.175,1617,1632,12.125,925.557,30.9561
ETABS,1814,1625.175,1617,1632,12.125,924.557,30.9561
ETABS,1815,1624.5,1617,1632,12.235,923.557,30.8341
ETABS,1816,1624.5,1617,1632,12.235,922.557,30.8341
ETABS,1817,1624.5,1617,1632,12.235,921.556,30.8341
ETABS,1818,1624.5,1617,1632,12.235,920.556,30.8341
ETABS,1819,1623.755,1617,1632,12.0,919.556,30.6995
ETABS,1820,1623.755,1617,1632,12.0,918.556,30.6995
ETABS,1821,1623.755,1617,1632,12.0,917.556,30.6995
ETABS,1822,1623.755,1617,1632,12.0,916.556,30.6995
ETABS,1823,1623.033,1617,1632,12.251,915.556,30.5691
ETABS,1824,1623.033,1617,1632,12.251,914.556,30.5691
ETABS,1825,1623.033,1617,1632,12.251,913.556,30.5691
ETABS,1826,1623.033,1617,1632,12.251,912.556,30.5691
ETABS,1827,1622.458,1617,1628,11.875,911.556,30.4652
ETABS,1828,1622.458,1617,1628,11.875,910.556,30.4652
ETABS,1829,1622.458,1617,1628,11.875,909.556,30.4652
ETABS,1830,1622.458,1617,1628,11.875,908.556,30.4652
ETABS,1831,1622.117,1617,1628,10.494,907.556,30.4037
ETABS,1832,1622.117,1617,1628,10.494,906.556,30.4037
ETABS,1833,1622.117,1617,1628,10.494,905.555,30.4037
ETABS,1834,1622.117,1617,1628,10.494,904.555,30.4037
ETABS,1835,1621.447,1617,1624,2.384,903.555,30.2827
ETABS,1836,1621.447,1617,1624,2.384,902.555,30.2827
ETABS,1837,1621.447,1617,1624,2.384,901.555,30.2827
ETABS,1838,1621.447,1617,1624,2.384,900.555,30.2827
ETABS,1871,1612.574,1609,1616,3.388,867.553,28.6799
ETABS,1872,1612.574,1609,1616,3.388,866.553,28.6799
ETABS,1873,1612.574,1609,1616,3.388,865.553,28.6799
ETABS,1874,1612.574,1609,1616,3.388,864.553,28.6799
ETABS,1875,1613.2,1605,1620,10.761,863.553,28.7929
ETABS,1876,1613.2,1605,1620,10.761,862.553,28.7929
ETABS,1877,1613.2,1605,1620,10.761,861.553,28.7929
ETABS,1878,1613.2,1605,1620,10.761,860.553,28.7929
ETABS,1879,1613.169,1605,1620,9.757,859.553,28.7873
ETABS,1880,1613.169,1605,1620,9.757,858.553,28.7873
ETABS,1881,1613.169,1605,1620,9.757,857.553,28.7873
ETABS,1882,1613.169,1605,1620,9.757,856.553,28.7873
ETABS,1919,1604.399,1601,1608,4.988,819.55,27.2033
ETABS,1920,1604.399,1601,1608,4.988,818.55,27.2033
ETABS,1921,1604.399,1601,1608,4.988,817.55,27.2033
ETABS,1922,1604.399,1601,1608,4.988,816.55,27.2033
ETABS,1923,1604.099,1597,1612,11.263,815.55,27.149
ETABS,1924,1604.099,1597,1612,11.263,814.55,27.149
ETABS,1925,1604.099,1597,1612,11.263,813.55,27.149
ETABS,1926,1604.099,1597,1612,11.263,812.55,27.149
ETABS,1927,1603.755,1597,1612,12.0,811.55,27.0869
ETABS,1928,1603.755,1597,1612,12.0,810.55,27.0869
ETABS,1929,1603.755,1597,1612,12.0,809.55,27.0869
ETABS,1930,1603.755,1597,1612,12.0,808.55,27.0869
ETABS,1931,1603.033,1597,1612,12.251,807.55,26.9564
ETABS,1932,1603.033,1597,1612,12.251,806.55,26.9564
ETABS,1933,1603.033,1597,1612,12.251,805.55,26.9564
ETABS,1934,1603.033,1597,1612,12.251,804.549,26.9564
ETABS,1935,1602.463,1597,1608,11.89,803.549,26.8535
ETABS,1936,1602.463,1597,1608,11.89,802.549,26.8535
ETABS,1937,1602.463,1597,1608,11.89,801.549,26.8535
ETABS,1938,1602.463,1597,1608,11.89,800.549,26.8535
ETABS,1939,1602.232,1597,1608,11.247,799.549,26.8118
ETABS,1940,1602.232,1597,1608,11.247,798.549,26.8118
ETABS,1941,1602.232,1597,1608,11.247,797.549,26.8118
ETABS,1942,1602.232,1597,1608,11.247,796.549,26.8118
ETABS,1943,1600.803,1593,1608,12.125,795.549,26.5536
ETABS,1944,1600.803,1593,1608,12.125,794.549,26.5536
ETABS,1945,1600.803,1593,1608,12.125,793.549,26.5536
ETABS,1946,1600.803,1593,1608,12.125,792.549,26.5536
ETABS,1947,1600.073,1593,1608,12.125,791.549,26.4218
ETABS,1948,1600.073,1593,1608,12.125,790.549,26.4218
ETABS,1949,1600.073,1593,1608,12.125,789.549,26.4218
ETABS,1950,1600.073,1593,1608,12.125,788.548,26.4218
ETABS,1951,1599.328,1593,1608,12.125,787.548,26.2872
ETABS,1952,1599.328,1593,1608,12.125,786.548,26.2872
ETABS,1953,1599.328,1593,1608,12.125,785.548,26.2872
ETABS,1954,1599.328,1593,1608,12.125,784.548,26.2872
ETABS,1955,1598.542,1593,1604,11.875,783.548,26.1453
ETABS,1956,1598.542,1593,1604,11.875,782.548,26.1453
ETABS,1957,1598.542,1593,1604,11.875,781.548,26.1453
ETABS,1958,1598.542,1593,1604,11.875,780.548,26.1453
ETABS,1959,1598.279,1593,1604,11.373,779.548,26.0978
ETABS,1960,1598.279,1593,1604,11.373,778.548,26.0978
ETABS,1961,1598.279,1593,1604,11.373,777.548,26.0978
ETABS,1962,1598.279,1593,1604,11.373,776.548,26.0978
ETABS,1963,1597.925,1593,1604,6.871,775.548,26.0338
ETABS,1964,1597.925,1593,1604,6.871,774.548,26.0338
ETABS,1965,1597.925,1593,1604,6.871,773.548,26.0338
ETABS,1966,1597.925,1593,1604,6.871,772.548,26.0338
ETABS,2003,1588.857,1581,1596,9.129,735.545,24.3959
ETABS,2004,1588.857,1581,1596,9.129,734.545,24.3959
ETABS,2005,1588.857,1581,1596,9.129,733.545,24.3959
ETABS,2006,1588.857,1581,1596,9.129,732.545,24.3959
ETABS,2007,1588.838,1581,1596,11.137,731.545,24.3924
ETABS,2008,1588.838,1581,1596,11.137,730.545,24.3924
ETABS,2009,1588.838,1581,1596,11.137,729.545,24.3924
ETABS,2010,1588.838,1581,1596,11.137,728.545,24.3924
ETABS,2011,1588.552,1585,1592,4.863,727.545,24.3407
ETABS,2012,1588.552,1585,1592,4.863,726.545,24.3407
ETABS,2013,1588.552,1585,1592,4.863,725.545,24.3407
ETABS,2014,1588.552,1585,1592,4.863,724.545,24.3407
ETABS,2047,1579.643,1577,1584,1.757,691.543,22.7315
ETABS,2048,1579.643,1577,1584,1.757,690.543,22.7315
ETABS,2049,1579.643,1577,1584,1.757,689.543,22.7315
ETABS,2050,1579.643,1577,1584,1.757,688.542,22.7315
ETABS,2051,1579.103,1573,1584,9.992,687.542,22.6339
ETABS,2052,1579.103,1573,1584,9.992,686.542,22.6339
ETABS,2053,1579.103,1573,1584,9.992,685.542,22.6339
ETABS,2054,1579.103,1573,1584,9.992,684.542,22.6339
ETABS,2055,1578.955,1573,1588,12.125,683.542,22.6073
ETABS,2056,1578.955,1573,1588,12.125,682.542,22.6073
ETABS,2057,1578.955,1573,1588,12.125,681.542,22.6073
ETABS,2058,1578.955,1573,1588,12.125,680.542,22.6073
ETABS,2059,1578.415,1573,1584,11.749,679.542,22.5096
ETABS,2060,1578.415,1573,1584,11.749,678.542,22.5096
ETABS,2061,1578.415,1573,1584,11.749,677.542,22.5096
ETABS,2062,1578.415,1573,1584,11.749,676.542,22.5096
ETABS,2063,1577.353,1569,1584,12.251,675.542,22.3178
ETABS,2064,1577.353,1569,1584,12.251,674.542,22.3178
ETABS,2065,1577.353,1569,1584,12.251,673.542,22.3178
ETABS,2066,1577.353,1569,1584,12.251,672.542,22.3178
ETABS,2067,1576.561,1569,1584,12.361,671.541,22.1748
ETABS,2068,1576.561,1569,1584,12.361,670.541,22.1748
ETABS,2069,1576.561,1569,1584,12.361,669.541,22.1748
ETABS,2070,1576.561,1569,1584,12.361,668.541,22.1748
ETABS,2071,1575.77,1569,1584,12.251,667.541,22.0319
ETABS,2072,1575.77,1569,1584,12.251,666.541,22.0319
ETABS,2073,1575.77,1569,1584,12.251,665.541,22.0319
ETABS,2074,1575.77,1569,1584,12.251,664.541,22.0319
ETABS,2075,1574.91,1569,1584,12.251,663.541,21.8765
ETABS,2076,1574.91,1569,1584,12.251,662.541,21.8765
ETABS,2077,1574.91,1569,1584,12.251,661.541,21.8765
ETABS,2078,1574.91,1569,1584,12.251,660.541,21.8765
ETABS,2079,1574.09,1565,1580,12.251,659.541,21.7285
ETABS,2080,1574.09,1565,1580,12.251,658.541,21.7285
ETABS,2081,1574.09,1565,1580,12.251,657.541,21.7285
ETABS,2082,1574.09,1565,1580,12.251,656.541,21.7285
ETABS,2083,1573.23,1565,1580,12.251,655.541,21.5731
ETABS,2084,1573.23,1565,1580,12.251,654.54,21.5731
ETABS,2085,1573.23,1565,1580,12.251,653.54,21.5731
ETABS,2086,1573.23,1565,1580,12.251,652.54,21.5731
ETABS,2087,1572.554,1565,1580,12.125,651.54,21.4511
ETABS,2088,1572.554,1565,1580,12.125,650.54,21.4511
ETABS,2089,1572.554,1565,1580,12.125,649.54,21.4511
ETABS,2090,1572.554,1565,1580,12.125,648.54,21.4511
ETABS,2091,1572.17,1565,1580,9.882,647.54,21.3816
ETABS,2092,1572.17,1565,1580,9.882,646.54,21.3816
ETABS,2093,1572.17,1565,1580,9.882,645.54,21.3816
ETABS,2094,1572.17,1565,1580,9.882,644.54,21.3816
ETABS,2131,1562.946,1557,1568,5.631,607.538,19.7154
ETABS,2132,1562.946,1557,1568,5.631,606.538,19.7154
ETABS,2133,1562.946,1557,1568,5.631,605.538,19.7154
ETABS,2134,1562.946,1557,1568,5.631,604.537,19.7154
ETABS,2135,1562.69,1557,1568,11.247,603.537,19.6692
ETABS,2136,1562.69,1557,1568,11.247,602.537,19.6692
ETABS,2137,1562.69,1557,1568,11.247,601.537,19.6692
ETABS,2138,1562.69,1557,1568,11.247,600.537,19.6692
ETABS,2139,1562.727,1557,1568,9.129,599.537,19.6759
ETABS,2140,1562.727,1557,1568,9.129,598.537,19.6759
ETABS,2141,1562.727,1557,1568,9.129,597.537,19.6759
ETABS,2142,1562.727,1557,1568,9.129,596.537,19.6759
ETABS,2179,1554.379,1549,1560,7.749,559.535,18.1679
ETABS,2180,1554.379,1549,1560,7.749,558.535,18.1679
ETABS,2181,1554.379,1549,1560,7.749,557.535,18.1679
ETABS,2182,1554.379,1549,1560,7.749,556.535,18.1679
ETABS,2183,1554.279,1549,1560,11.373,555.535,18.15
ETABS,2184,1554.279,1549,1560,11.373,554.534,18.15
ETABS,2185,1554.279,1549,1560,11.373,553.534,18.15
ETABS,2186,1554.279,1549,1560,11.373,552.534,18.15
ETABS,2187,1553.405,1545,1560,12.376,551.534,17.9921
ETABS,2188,1553.405,1545,1560,12.376,550.534,17.9921
ETABS,2189,1553.405,1545,1560,12.376,549.534,17.9921
ETABS,2190,1553.405,1545,1560,12.376,548.534,17.9921
ETABS,2191,1552.738,1545,1560,12.251,547.534,17.8716
ETABS,2192,1552.738,1545,1560,12.251,546.534,17.8716
ETABS,2193,1552.738,1545,1560,12.251,545.534,17.8716
ETABS,2194,1552.738,1545,1560,12.251,544.534,17.8716
ETABS,2195,1552.082,1545,1560,12.376,543.534,17.753
ETABS,2196,1552.082,1545,1560,12.376,542.534,17.753
ETABS,2197,1552.082,1545,1560,12.376,541.534,17.753
ETABS,2198,1552.082,1545,1560,12.376,540.534,17.753
ETABS,2199,1551.328,1545,1560,12.125,539.534,17.6169
ETABS,2200,1551.328,1545,1560,12.125,538.533,17.6169
ETABS,2201,1551.328,1545,1560,12.125,537.533,17.6169
ETABS,2202,1551.328,1545,1560,12.125,536.533,17.6169
ETABS,2203,1550.542,1545,1556,11.875,535.533,17.475
ETABS,2204,1550.542,1545,1556,11.875,534.533,17.475
ETABS,2205,1550.542,1545,1556,11.875,533.533,17.475
ETABS,2206,1550.542,1545,1556,11.875,532.533,17.475
ETABS,2207,1549.844,1541,1556,12.251,531.533,17.3489
ETABS,2208,1549.844,1541,1556,12.251,530.533,17.3489
ETABS,2209,1549.844,1541,1556,12.251,529.533,17.3489
ETABS,2210,1549.844,1541,1556,12.251,528.533,17.3489
ETABS,2211,1549.175,1541,1556,12.125,527.533,17.228
ETABS,2212,1549.175,1541,1556,12.125,526.533,17.228
ETABS,2213,1549.175,1541,1556,12.125,525.533,17.228
ETABS,2214,1549.175,1541,1556,12.125,524.533,17.228
ETABS,2215,1548.512,1541,1556,12.259,523.533,17.1081
ETABS,2216,1548.512,1541,1556,12.259,522.533,17.1081
ETABS,2217,1548.512,1541,1556,12.259,521.532,17.1081
ETABS,2218,1548.512,1541,1556,12.259,520.532,17.1081
ETABS,2219,1547.244,1541,1552,10.118,519.532,16.8792
ETABS,2220,1547.244,1541,1552,10.118,518.532,16.8792
ETABS,2221,1547.244,1541,1552,10.118,517.532,16.8792
ETABS,2222,1547.244,1541,1552,10.118,516.532,16.8792
ETABS,2223,1547.674,1541,1552,5.129,515.532,16.9569
ETABS,2224,1547.674,1541,1552,5.129,514.532,16.9569
ETABS,2225,1547.674,1541,1552,5.129,513.532,16.9569
ETABS,2226,1547.674,1541,1552,5.129,512.532,16.9569
ETABS,2263,1539.103,1533,1544,9.992,475.53,15.4086
ETABS,2264,1539.103,1533,1544,9.992,474.53,15.4086
ETABS,2265,1539.103,1533,1544,9.992,473.53,15.4086
ETABS,2266,1539.103,1533,1544,9.992,472.53,15.4086
ETABS,2267,1539.035,1533,1544,10.376,471.529,15.3964
ETABS,2268,1539.035,1533,1544,10.376,470.529,15.3964
ETABS,2269,1539.035,1533,1544,10.376,469.529,15.3964
ETABS,2270,1539.035,1533,1544,10.376,468.529,15.3964
ETABS,2271,1538.5,1537,1540,1.882,467.529,15.2997
ETABS,2272,1538.5,1537,1540,1.882,466.529,15.2997
ETABS,2273,1538.5,1537,1540,1.882,465.529,15.2997
ETABS,2274,1538.5,1537,1540,1.882,464.529,15.2997
ETABS,2307,1529.7,1525,1532,2.51,431.527,13.7102
ETABS,2308,1529.7,1525,1532,2.51,430.527,13.7102
ETABS,2309,1529.7,1525,1532,2.51,429.527,13.7102
ETABS,2310,1529.7,1525,1532,2.51,428.527,13.7102
ETABS,2311,1530.63,1525,1536,11.106,427.527,13.8782
ETABS,2312,1530.63,1525,1536,11.106,426.527,13.8782
ETABS,2313,1530.63,1525,1536,11.106,425.527,13.8782
ETABS,2314,1530.63,1525,1536,11.106,424.527,13.8782
ETABS,2315,1530.474,1525,1536,11.922,423.527,13.8499
ETABS,2316,1530.474,1525,1536,11.922,422.527,13.8499
ETABS,2317,1530.474,1525,1536,11.922,421.526,13.8499
ETABS,2318,1530.474,1525,1536,11.922,420.526,13.8499
ETABS,2319,1529.644,1521,1536,12.675,419.526,13.7
ETABS,2320,1529.644,1521,1536,12.675,418.526,13.7
ETABS,2321,1529.644,1521,1536,12.675,417.526,13.7
ETABS,2322,1529.644,1521,1536,12.675,416.526,13.7
ETABS,2323,1527.42,1521,1532,9.757,415.526,13.2983
ETABS,2324,1527.42,1521,1532,9.757,414.526,13.2983
ETABS,2325,1527.42,1521,1532,9.757,413.526,13.2983
ETABS,2326,1527.42,1521,1532,9.757,412.526,13.2983
ETABS,2327,1527.129,1521,1532,10.369,411.526,13.2458
ETABS,2328,1527.129,1521,1532,10.369,410.526,13.2458
ETABS,2329,1527.129,1521,1532,10.369,409.526,13.2458
ETABS,2330,1527.129,1521,1532,10.369,408.526,13.2458
ETABS,2331,1526.768,1521,1532,11.247,407.526,13.1805
ETABS,2332,1526.768,1521,1532,11.247,406.526,13.1805
ETABS,2333,1526.768,1521,1532,11.247,405.526,13.1805
ETABS,2334,1526.768,1521,1532,11.247,404.525,13.1805
ETABS,2335,1526.537,1521,1532,11.89,403.525,13.1388
ETABS,2336,1526.537,1521,1532,11.89,402.525,13.1388
ETABS,2337,1526.537,1521,1532,11.89,401.525,13.1388
ETABS,2338,1526.537,1521,1532,11.89,400.525,13.1388
ETABS,2339,1526.401,1521,1532,11.71,399.525,13.1142
ETABS,2340,1526.401,1521,1532,11.71,398.525,13.1142
ETABS,2341,1526.401,1521,1532,11.71,397.525,13.1142
ETABS,2342,1526.401,1521,1532,11.71,396.525,13.1142
ETABS,2343,1523.686,1517,1528,9.255,395.525,12.6239
ETABS,2344,1523.686,1517,1528,9.255,394.525,12.6239
ETABS,2345,1523.686,1517,1528,9.255,393.525,12.6239
ETABS,2346,1523.686,1517,1528,9.255,392.525,12.6239
ETABS,2347,1523.42,1517,1528,9.757,391.525,12.5757
ETABS,2348,1523.42,1517,1528,9.757,390.525,12.5757
ETABS,2349,1523.42,1517,1528,9.757,389.525,12.5757
ETABS,2350,1523.42,1517,1528,9.757,388.524,12.5757
ETABS,2351,1523.903,1517,1528,8.675,387.524,12.6631
ETABS,2352,1523.903,1517,1528,8.675,386.524,12.6631
ETABS,2353,1523.903,1517,1528,8.675,385.524,12.6631
ETABS,2354,1523.903,1517,1528,8.675,384.524,12.6631
ETABS,2391,1513.697,1509,1516,3.749,347.522,10.8195
ETABS,2392,1513.697,1509,1516,3.749,346.522,10.8195
ETABS,2393,1513.697,1509,1516,3.749,345.522,10.8195
ETABS,2394,1513.697,1509,1516,3.749,344.522,10.8195
ETABS,2395,1515.051,1509,1520,10.424,343.522,11.0641
ETABS,2396,1515.051,1509,1520,10.424,342.522,11.0641
ETABS,2397,1515.051,1509,1520,10.424,341.522,11.0641
ETABS,2398,1515.051,1509,1520,10.424,340.522,11.0641
ETABS,2399,1513.578,1509,1516,4.902,339.522,10.7981
ETABS,2400,1513.578,1509,1516,4.902,338.521,10.7981
ETABS,2401,1513.578,1509,1516,4.902,337.521,10.7981
ETABS,2402,1513.578,1509,1516,4.902,336.521,10.7981
ETABS,2439,1505.382,1501,1508,5.388,299.519,9.3176
ETABS,2440,1505.382,1501,1508,5.388,298.519,9.3176
ETABS,2441,1505.382,1501,1508,5.388,297.519,9.3176
ETABS,2442,1505.382,1501,1508,5.388,296.519,9.3176
ETABS,2443,1504.599,1501,1508,7.624,295.519,9.1761
ETABS,2444,1504.599,1501,1508,7.624,294.519,9.1761
ETABS,2445,1504.599,1501,1508,7.624,293.519,9.1761
ETABS,2446,1504.599,1501,1508,7.624,292.519,9.1761
ETABS,2447,1504.5,1501,1508,8.0,291.519,9.1582
ETABS,2448,1504.5,1501,1508,8.0,290.519,9.1582
ETABS,2449,1504.5,1501,1508,8.0,289.519,9.1582
ETABS,2450,1504.5,1501,1508,8.0,288.519,9.1582
ETABS,2451,1503.906,1497,1508,8.878,287.518,9.051
ETABS,2452,1503.906,1497,1508,8.878,286.518,9.051
ETABS,2453,1503.906,1497,1508,8.878,285.518,9.051
ETABS,2454,1503.906,1497,1508,8.878,284.518,9.051
ETABS,2455,1503.38,1497,1508,9.31,283.518,8.9558
ETABS,2456,1503.38,1497,1508,9.31,282.518,8.9558
ETABS,2457,1503.38,1497,1508,9.31,281.518,8.9558
ETABS,2458,1503.38,1497,1508,9.31,280.518,8.9558
ETABS,2459,1501.063,1497,1504,6.243,279.518,8.5374
ETABS,2460,1501.063,1497,1504,6.243,278.518,8.5374
ETABS,2461,1501.063,1497,1504,6.243,277.518,8.5374
ETABS,2462,1501.063,1497,1504,6.243,276.518,8.5374
ETABS,2463,1500.747,1497,1504,7.122,275.518,8.4803
ETABS,2464,1500.747,1497,1504,7.122,274.518,8.4803
ETABS,2465,1500.747,1497,1504,7.122,273.518,8.4803
ETABS,2466,1500.747,1497,1504,7.122,272.518,8.4803
ETABS,2467,1500.565,1497,1504,7.749,271.517,8.4474
ETABS,2468,1500.565,1497,1504,7.749,270.517,8.4474
ETABS,2469,1500.565,1497,1504,7.749,269.517,8.4474
ETABS,2470,1500.565,1497,1504,7.749,268.517,8.4474
ETABS,2471,1500.044,1493,1504,8.557,267.517,8.3533
ETABS,2472,1500.044,1493,1504,8.557,266.517,8.3533
ETABS,2473,1500.044,1493,1504,8.557,265.517,8.3533
ETABS,2474,1500.044,1493,1504,8.557,264.517,8.3533
ETABS,2475,1499.497,1493,1504,9.004,263.517,8.2544
ETABS,2476,1499.497,1493,1504,9.004,262.517,8.2544
ETABS,2477,1499.497,1493,1504,9.004,261.517,8.2544
ETABS,2478,1499.497,1493,1504,9.004,260.517,8.2544
ETABS,2479,1497.545,1493,1500,5.255,259.517,7.9019
ETABS,2480,1497.545,1493,1500,5.255,258.517,7.9019
ETABS,2481,1497.545,1493,1500,5.255,257.517,7.9019
ETABS,2482,1497.545,1493,1500,5.255,256.517,7.9019
ETABS,2483,1498.5,1497,1500,2.392,255.517,8.0744
ETABS,2484,1498.5,1497,1500,2.392,254.516,8.0744
ETABS,2485,1498.5,1497,1500,2.392,253.516,8.0744
ETABS,2486,1498.5,1497,1500,2.392,252.516,8.0744
ETABS,2519,1490.5,1489,1492,1.302,219.514,6.6294
ETABS,2520,1490.5,1489,1492,1.302,218.514,6.6294
ETABS,2521,1490.5,1489,1492,1.302,217.514,6.6294
